Time,m5time,accNorm,accX,accY,accZ
2025-01-14 16:59:45.845,90.44599914550781,0.9920128635967776,0.08389423042535782,0.017155487090349197,0.9883101582527161
2025-01-14 16:59:45.922,90.51000213623047,1.1080339568366202,0.11927282065153122,0.1462986022233963,1.0918378829956055
2025-01-14 16:59:45.976,90.5719985961914,1.0615031255583613,0.10659047216176987,0.07770391553640366,1.0532755851745605
2025-01-14 16:59:46.031,90.63500213623047,1.0415012353657989,0.09950420260429382,0.0437321774661541,1.0358142852783203
2025-01-14 16:59:46.094,90.697998046875,1.0300650088423866,0.10218537598848343,0.026246750727295876,1.024647831916809
2025-01-14 16:59:46.158,90.76200103759766,1.0224187314764606,0.10127951204776764,0.016484523192048073,1.017256498336792
2025-01-14 16:59:46.230,90.82599639892578,1.013684956581659,0.10129654407501221,0.010186541825532913,1.0085595846176147
2025-01-14 16:59:46.289,90.88800048828125,1.0029270057047646,0.08889882266521454,-0.018154960125684738,0.9988142848014832
2025-01-14 16:59:46.436,90.94999694824219,1.0005911611890363,0.08477044850587845,-0.03495614975690842,0.9963808059692383
2025-01-14 16:59:46.487,91.072998046875,0.9915971858873848,0.07653626054525375,-0.056432850658893585,0.987027108669281
2025-01-14 16:59:46.639,91.13500213623047,0.9843177621192363,0.07075708359479904,-0.05856015905737877,0.9800232648849487
2025-01-14 16:59:46.689,91.26000213623047,0.9790214871553375,0.07682295143604279,-0.05556867644190788,0.9744195342063904
2025-01-14 16:59:46.740,91.3219985961914,0.9776084241351538,0.08492673188447952,-0.05087008327245712,0.9725831151008606
2025-01-14 16:59:46.843,91.38400268554688,0.9754453256068634,0.08157109469175339,-0.04607250541448593,0.9709361791610718
2025-01-14 16:59:46.893,91.4469985961914,0.9727682569858105,0.06876399368047714,-0.038852758705616,0.9695566296577454
2025-01-14 16:59:46.945,91.51200103759766,0.9712615955216013,0.06363324075937271,-0.04265114665031433,0.9682359099388123
2025-01-14 16:59:47.049,91.5739974975586,0.9709456498854953,0.06663648784160614,-0.04867049306631088,0.9674327969551086
2025-01-14 16:59:47.097,91.6969985961914,0.9771673099778257,0.0740540623664856,-0.04771042987704277,0.9731884002685547
2025-01-14 16:59:47.254,91.75900268554688,0.9756125657013259,0.06917614489793777,-0.04256653040647507,0.9722256064414978
2025-01-14 16:59:47.356,91.88300323486328,0.9770403906894682,0.0617707334458828,-0.04311646148562431,0.9741320610046387
2025-01-14 16:59:47.405,92.00700378417969,0.9793270313208906,0.07249134033918381,-0.03262822702527046,0.9760951995849609
2025-01-14 16:59:47.466,92.06900024414062,0.9789398994710213,0.07144428789615631,-0.03177415952086449,0.9758121967315674
2025-01-14 16:59:47.529,92.13300323486328,0.9791409545578889,0.08087190240621567,-0.041577715426683426,0.974909245967865
2025-01-14 16:59:47.662,92.19599914550781,0.9786295355065568,0.07535683363676071,-0.046232372522354126,0.9746279716491699
2025-01-14 16:59:47.782,92.31999969482422,0.9778374867762596,0.0593872107565403,-0.04697583243250847,0.9749013185501099
2025-01-14 16:59:47.866,92.44400024414062,0.9815111083558078,0.06583864986896515,-0.04040274769067764,0.9784666299819946
2025-01-14 16:59:47.916,92.50599670410156,0.9866060386829397,0.08956365287303925,-0.041094567626714706,0.9816725850105286
2025-01-14 16:59:47.968,92.56800079345703,0.9840752088428506,0.06359849125146866,-0.04150959849357605,0.9811402559280396
2025-01-14 16:59:48.071,92.63099670410156,0.9920766601841912,0.08471105992794037,-0.041556425392627716,0.9875794649124146
2025-01-14 16:59:48.119,92.69300079345703,0.9900746971727173,0.07258971035480499,-0.03822348266839981,0.9866699576377869
2025-01-14 16:59:48.173,92.75499725341797,0.9971663638430411,0.0855068564414978,-0.03870983049273491,0.9927390813827515
2025-01-14 16:59:48.277,92.81700134277344,0.995075730774644,0.07996535301208496,-0.03871925175189972,0.9911014437675476
2025-01-14 16:59:48.380,92.94200134277344,0.9964342453359142,0.09276318550109863,-0.03878122940659523,0.9913486838340759
2025-01-14 16:59:48.431,93.00399780273438,0.9951717024197011,0.09639403223991394,-0.04199472814798355,0.9896016120910645
2025-01-14 16:59:48.480,93.06600189208984,0.9883940075451595,0.07570668309926987,-0.03796793520450592,0.9847586750984192
2025-01-14 16:59:48.526,93.12799835205078,0.9796763305587716,0.05428379029035568,-0.04110497236251831,0.9773072004318237
2025-01-14 16:59:48.586,93.19000244140625,0.9831581444674664,0.04502343758940697,-0.043740518391132355,0.9811521768569946
2025-01-14 16:59:48.650,93.25399780273438,0.9822525076751587,0.03672286123037338,-0.035693224519491196,0.9809166193008423
2025-01-14 16:59:48.788,93.31700134277344,0.9863112257114132,0.05043038725852966,-0.038923125714063644,0.9842517971992493
2025-01-14 16:59:48.837,93.44100189208984,0.9789944987226142,0.04245639592409134,-0.04362752288579941,0.9770999550819397
2025-01-14 16:59:48.993,93.50499725341797,0.9832750441819179,0.052702032029628754,-0.04560679569840431,0.9808018803596497
2025-01-14 16:59:49.095,93.62899780273438,0.9907076849155435,0.07399232685565948,-0.03571401536464691,0.9872949719429016
2025-01-14 16:59:49.149,93.75299835205078,0.993630236507578,0.0898485779762268,-0.023793421685695648,0.9892735481262207
2025-01-14 16:59:49.301,93.81800079345703,0.986083679603038,0.09182246029376984,-0.02391945570707321,0.9815077781677246
2025-01-14 16:59:49.402,93.94000244140625,0.988158692174172,0.08195240050554276,-0.004806277342140675,0.9847427606582642
2025-01-14 16:59:49.461,94.06600189208984,0.9932765974814324,0.06193551421165466,-0.0024281374644488096,0.9913407564163208
2025-01-14 16:59:49.609,94.12899780273438,0.9893750153195527,0.06294822692871094,-0.004859364125877619,0.9873585104942322
2025-01-14 16:59:49.660,94.25199890136719,0.9930828288121908,0.07564351707696915,0.0032658581621944904,0.9901923537254333
2025-01-14 16:59:49.814,94.31400299072266,0.9970820109332303,0.0895075723528862,0.006528393365442753,0.9930348992347717
2025-01-14 16:59:49.917,94.43800354003906,1.0009321438337553,0.07820941507816315,0.0027020061388611794,0.9978682994842529
2025-01-14 16:59:49.969,94.56199645996094,1.0016022728639085,0.0721386969089508,-0.011078370735049248,0.9989396333694458
2025-01-14 16:59:50.121,94.6240005493164,1.0013313265665975,0.08298308402299881,-0.020079854875802994,0.9976848363876343
2025-01-14 16:59:50.170,94.74800109863281,1.0056828138823024,0.11112025380134583,-0.03532278165221214,0.9989006519317627
2025-01-14 16:59:50.325,94.80999755859375,1.0070873754652425,0.10750146210193634,-0.03137632831931114,1.0008416175842285
2025-01-14 16:59:50.427,94.93499755859375,0.9994053551809753,0.09563565254211426,-0.03117768093943596,0.9943303465843201
2025-01-14 16:59:50.475,95.05799865722656,0.9941999288313903,0.09289060533046722,-0.027408577501773834,0.9894713759422302
2025-01-14 16:59:50.633,95.12000274658203,0.9966295122192053,0.08406837284564972,-0.03430795669555664,0.9924846887588501
2025-01-14 16:59:50.680,95.24500274658203,0.9905068670021626,0.06925438344478607,-0.02682916633784771,0.9877185225486755
2025-01-14 16:59:50.837,95.30599975585938,0.9913237235544582,0.08338163793087006,-0.030140751972794533,0.9873508810997009
2025-01-14 16:59:50.941,95.49199676513672,0.9951716880663385,0.12685610353946686,-0.01977705955505371,0.986855149269104
2025-01-14 16:59:50.991,95.55500030517578,0.999236455876665,0.13130013644695282,-0.02351134456694126,0.9902933835983276
2025-01-14 16:59:51.144,95.61699676513672,1.002280582540149,0.13159357011318207,-0.026910191401839256,0.9932398200035095
2025-01-14 16:59:51.199,95.8030014038086,0.9976435957532168,0.11031419038772583,-0.015326508320868015,0.9914073944091797
2025-01-14 16:59:51.349,95.86599731445312,0.9996165719812716,0.10176592320203781,-0.012506506405770779,0.9943442940711975
2025-01-14 16:59:51.395,95.98999786376953,0.9968324353808369,0.11668238043785095,-0.02733788639307022,0.9896023273468018
2025-01-14 16:59:51.457,96.052001953125,1.001510332165571,0.1276242733001709,-0.03338794782757759,0.9927840828895569
2025-01-14 16:59:51.554,96.11399841308594,1.0045797231859497,0.12711632251739502,-0.03887641057372093,0.9957461953163147
2025-01-14 16:59:51.656,96.1760025024414,1.0022399688921646,0.11292693018913269,-0.04683324694633484,0.9947558045387268
2025-01-14 16:59:51.759,96.30000305175781,0.995363083118169,0.0853176862001419,-0.04757346212863922,0.9905580878257751
2025-01-14 16:59:51.808,96.36199951171875,0.9933455362472599,0.061511486768722534,-0.044408660382032394,0.9904441237449646
2025-01-14 16:59:51.860,96.4280014038086,0.9964760214559357,0.06405138224363327,-0.04123992472887039,0.9935598373413086
2025-01-14 16:59:51.964,96.48999786376953,0.9952900400875021,0.05303291976451874,-0.04158259183168411,0.9930058717727661
2025-01-14 16:59:52.078,96.61399841308594,0.9989269260651654,0.07521036267280579,-0.032875292003154755,0.9955489039421082
2025-01-14 16:59:52.171,96.677001953125,0.9986225776895153,0.08371081203222275,-0.03403295949101448,0.994525671005249
2025-01-14 16:59:52.271,96.802001953125,1.0017128235125068,0.09121030569076538,-0.041917625814676285,0.9966705441474915
2025-01-14 16:59:52.322,96.9260025024414,1.0099276876118632,0.11724479496479034,-0.054721757769584656,1.0016052722930908
2025-01-14 16:59:52.478,96.99099731445312,1.0099314543340934,0.09995052963495255,-0.0563705675303936,1.003391146659851
2025-01-14 16:59:52.538,97.11299896240234,1.0064790108596107,0.10078585147857666,-0.04150903597474098,1.0005594491958618
2025-01-14 16:59:52.587,97.17500305175781,1.0024737491454934,0.11281830072402954,-0.03354455158114433,0.9955402612686157
2025-01-14 16:59:52.683,97.23699951171875,0.9992104386508177,0.1236204281449318,-0.026589656248688698,0.9911773204803467
2025-01-14 16:59:52.783,97.29900360107422,1.0040667645268715,0.11243756115436554,-0.013519654981791973,0.9976598024368286
2025-01-14 16:59:52.835,97.4229965209961,1.0011421919321029,0.10903782397508621,-0.009803644381463528,0.9951383471488953
2025-01-14 16:59:52.884,97.48500061035156,1.002383355086464,0.0986432209610939,0.008647090755403042,0.9974803924560547
2025-01-14 16:59:52.988,97.5469970703125,1.0028520365869105,0.1129317656159401,0.01446007750928402,0.9963681697845459
2025-01-14 16:59:53.039,97.60900115966797,1.0068576225307588,0.12953093647956848,0.013041350059211254,0.9984056949615479
2025-01-14 16:59:53.089,97.6709976196289,1.0054931385642258,0.13047625124454498,0.00809729564934969,0.9969587922096252
2025-01-14 16:59:53.194,97.73300170898438,1.0075779096939161,0.1275777965784073,0.010365449823439121,0.9994146823883057
2025-01-14 16:59:53.254,97.85800170898438,1.0141852397425053,0.12379046529531479,0.01782979816198349,1.0064440965652466
2025-01-14 16:59:53.318,97.9209976196289,1.021139573210937,0.141891747713089,0.028957149013876915,1.010818600654602
2025-01-14 16:59:53.381,97.98500061035156,1.019027394419694,0.11618086695671082,0.04253248870372772,1.011488914489746
2025-01-14 16:59:53.445,98.0479965209961,1.0150097053637577,0.103903628885746,0.05081198737025261,1.008398175239563
2025-01-14 16:59:53.603,98.11199951171875,1.0108667802988422,0.08871034532785416,0.05127623677253723,1.0056604146957397
2025-01-14 16:59:53.704,98.23500061035156,1.0089073118804859,0.09588838368654251,0.03437726944684982,1.0037517547607422
2025-01-14 16:59:53.757,98.35900115966797,1.0025382794993147,0.08386562019586563,0.013557862490415573,0.9989323019981384
2025-01-14 16:59:53.910,98.4209976196289,0.9986434741779627,0.06065206974744797,0.01632470078766346,0.9966662526130676
2025-01-14 16:59:54.011,98.54399871826172,0.990786958794808,0.03896240144968033,0.011434822343289852,0.9899545311927795
2025-01-14 16:59:54.065,98.66799926757812,0.9884852383452026,0.027263781055808067,-0.00013447240053210407,0.9881091713905334
2025-01-14 16:59:54.129,98.73200225830078,0.9884247351832681,0.04885772988200188,-0.006714797578752041,0.9871936440467834
2025-01-14 16:59:54.216,98.7959976196289,0.9907663972146882,0.04382501170039177,-0.005751033313572407,0.9897799491882324
2025-01-14 16:59:54.266,98.85800170898438,0.9936943586631133,0.056612178683280945,-0.008305777795612812,0.9920456409454346
2025-01-14 16:59:54.421,98.91999816894531,0.9948515040381408,0.04092168062925339,-0.0038404129445552826,0.994002103805542
2025-01-14 16:59:54.483,99.04399871826172,1.0004127896513748,0.07662178575992584,-0.00573613028973341,0.99745774269104
2025-01-14 16:59:54.540,99.10600280761719,0.9986802076585376,0.0762237161397934,0.0019365994958207011,0.995765209197998
2025-01-14 16:59:54.593,99.16799926757812,1.0001210564677563,0.0727207213640213,0.005103861913084984,0.997460663318634
2025-01-14 16:59:54.640,99.2300033569336,0.9958090957803165,0.08309832960367203,0.0043062930926680565,0.9923264980316162
2025-01-14 16:59:54.689,99.29199981689453,0.989952412710345,0.06844273209571838,0.010105322115123272,0.9875319004058838
2025-01-14 16:59:54.831,99.35600280761719,0.9921749320904125,0.062005769461393356,0.001464563189074397,0.9902344346046448
2025-01-14 16:59:54.934,99.47899627685547,0.9953533383258071,0.07196477800607681,0.04769987612962723,0.9916017651557922
2025-01-14 16:59:54.985,99.54100036621094,0.993719380532237,0.07257560640573502,0.03839791193604469,0.9903214573860168
2025-01-14 16:59:55.047,99.60299682617188,0.987383921198766,0.045414410531520844,0.029731731861829758,0.9858907461166382
2025-01-14 16:59:55.094,99.66500091552734,0.9858217822387191,0.031808041036129,0.014959997497498989,0.9851949214935303
2025-01-14 16:59:55.241,99.72699737548828,0.9853568782243534,0.033480800688266754,0.008204194717109203,0.9847537279129028
2025-01-14 16:59:55.343,99.85099792480469,0.9973719617774471,0.07567840814590454,0.0035830670967698097,0.9944902062416077
2025-01-14 16:59:55.390,99.9749984741211,0.9938053853291773,0.061196062713861465,-0.013792152516543865,0.9918235540390015
